drug	MaxAbsEStateIndex	MaxEStateIndex	MinAbsEStateIndex	MinEStateIndex	qed	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	AvgIpc	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_C_O	fr_C_O_noCOO	fr_HOCCN	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_aniline	fr_aryl_methyl	fr_benzene	fr_bicyclic	fr_ester	fr_ether	fr_furan	fr_halogen	fr_imidazole	fr_ketone	fr_ketone_Topliss	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitroso	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_piperdine	fr_piperzine	fr_priamide	fr_pyridine	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_thiazole	fr_thiophene	fr_unbrch_alkane	fr_urea
Zoledronate	10.944576247165532	10.944576247165532	0.9565277777777776	-5.406512345679013	0.4319639935251941	262.01	271.99632392	92.0	0.3708832884531693	-0.3661592354743626	0.3708832884531693	0.3661592354743626	1.1875	1.6875	2.0	31.244091374531543	10.631648131620056	2.591615235244893	-2.2868443588474743	2.6745175129849748	-2.331644020838615	7.715223514122968	0.1148992405721604	2.517472310042988	3.1761221328810336	423.3520591950704	12.612884175122366	7.780576529182775	9.569430911182607	7.078298261984863	3.8718788138521374	7.096602748192274	3.0974170079477847	7.105989052793719	1.886910076721224	5.598988066819798	0.9791318992086452	3.031753526236641	-0.53	2336.2143037198925	13.53464124111183	4.047117678804553	2.411794114297736	89.69711683052209	29.247273453641963	0.0	0.0	0.0	5.083227620067512	15.19152465357577	9.130096569862658	4.9839785209472085	0.0	0.0	0.0	0.0	12.393687143226153	12.872076480677116	33.810270375713266	15.19152465357577	0.0	9.551078168738565	0.0	11.627984025980089	0.0	18.721007217990696	0.0	0.0	0.0	0.0	15.19152465357577	39.31447959465668	15.674852975775234	0.0	0.0	18.721007217990696	0.0	0.0	153.11	26.819508679555856	14.236623964703364	0.0	0.0	0.0	10.894419722555895	12.393687143226153	0.0	0.0	4.9839785209472085	19.5736464110099	22.845680272108844	0.0	38.74142888636936	6.037515432098767	0.0	0.0	0.0	3.506301335348954	-0.9567901234567904	-10.813024691358024	0.4	16.0	5.0	9.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	5.0	11.0	4.0	0.0	0.0	0.0	1.0	-1.1154000000000002	51.26500000000003	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carmustine	10.926882716049382	10.926882716049382	0.0964033761652809	-0.5775000000000003	0.4236058600444414	204.98	213.007181888	70.0	0.3399886072735221	-0.3352164224800899	0.3399886072735221	0.3352164224800899	1.4166666666666667	2.083333333333333	2.5	35.49675236402952	10.643879785127568	2.107688683600417	-2.1091442534777456	1.908520192349868	-2.3768889149927306	6.17956983212569	0.2027693325417447	2.0981299749838223	3.76615173955013	155.62875863456514	9.397341225498538	6.295279842692287	7.807137734729195	5.756748817474191	3.2646087692519266	4.333653736901624	1.8146854278028268	2.570614373821281	1.0000270167057954	1.3580401041561123	0.5049386495383064	0.7595380878653102	-0.55	417.5278650217807	11.45	7.118179477889437	4.353178980984177	79.94163789749994	5.316788604006331	0.0	0.0	0.0	0.0	6.031114512338072	0.0	4.794537184071822	5.008912523954532	28.10894502445332	0.0	0.0	18.30476329585325	11.830641126875284	4.794537184071822	29.232994292803102	0.0	10.325701127960862	5.2858847209627084	0.0	24.84951970176583	4.907065243988282	0.0	5.316788604006331	4.794537184071822	0.0	23.20187978046503	35.889546738058435	0.0	4.907065243988282	0.0	5.2858847209627084	0.0	0.0	61.77	6.031114512338072	9.701602428060104	0.0	12.424759850882914	17.433672374837446	0.0	0.0	0.0	0.0	10.60267332496904	23.20187978046503	0.0	10.609027935248172	20.94993008314437	5.553049571680524	0.0	0.4576856575963719	-0.5775000000000003	0.0	0.3966956412194509	0.0	0.8	12.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	7.0	5.0	0.0	0.0	0.0	0.0	1.157	47.339700000000015	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Topotecan	13.230322622136292	13.230322622136292	0.1040724827624042	-1.8406696762599533	0.4865420212105028	398.2690000000002	421.163770836	160.0	0.3426763382231084	-0.5075981774496873	0.5075981774496873	0.3426763382231084	1.2580645161290325	2.032258064516129	2.7419354838709675	16.551342973009927	9.857551147689074	2.4492332863920723	-2.3125994664853824	2.392105252488536	-2.4391789900119667	5.888935601645965	-0.1718378691890165	3.0967545147230604	1.7487721103238782	1327.262093253442	22.07662131133061	17.598641050396072	17.598641050396072	14.740237853411664	10.206275564285928	10.206275564285928	8.466876053848996	8.466876053848996	6.25254668624455	6.25254668624455	4.582035556834457	4.582035556834457	-3.2299999999999995	12269942.157708624	19.71687996398413	6.633166188512516	2.715664946185649	177.87713663248533	24.41692712212329	12.356393797796825	5.601050810983688	0.0	5.559266895052008	5.969305287951849	4.794537184071822	9.77851570501903	0.0	0.0	6.923737199690624	44.78163386212682	28.62133509546836	29.012764604922754	19.744454927553285	16.872230220032904	0.0	14.45098789958904	0.0	38.64200440993839	14.09534396535438	56.87307831975825	17.137367822980828	5.559266895052008	0.0	5.749511833283905	0.0	44.72869194257668	34.82884572519363	0.0	35.59836478940461	29.060005457918265	0.0	22.29078092177798	104.89	11.570356098935536	19.802129157825057	0.0	24.33648231577484	41.120972502532325	16.513127197858786	0.0	29.689938052866808	25.06162076466647	0.0	9.720841474747257	6.71434572605915	0.0	32.276591198126745	22.179838863482907	2.0297591136750617	-0.5323085655346438	7.047719155735704	0.1040724827624042	2.4076915158264707	3.855623843199532	0.3478260869565217	31.0	2.0	8.0	0.0	2.0	2.0	1.0	2.0	3.0	8.0	2.0	8.0	3.0	0.0	0.0	0.0	5.0	1.8468	113.58060000000002	1.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Teniposide	13.483401667032272	13.483401667032272	0.0241549298286485	-1.471654096581496	0.3327956777277973	624.4060000000003	656.156362084	244.0	0.3099403857906003	-0.5016994790132149	0.5016994790132149	0.3099403857906003	0.9130434782608696	1.6521739130434785	2.347826086956522	32.133475977771674	9.657683142493664	2.5592308792476675	-2.475371967282849	2.567461472925824	-2.621104805541816	7.09508973776211	-0.3684741112571827	3.8478468442628486	1.158228943611139	1601.098625016832	31.689141007523464	24.768646901385647	25.585143482313374	22.35490694359764	14.883637261594036	15.763290072848934	11.767938986182228	12.747211294344682	9.37006428097884	10.263980264924214	7.18329633153193	7.889408900733608	-3.63	57390008052.18593	29.751115320200824	11.559989470673608	4.701146592890468	266.56200328692984	57.95134876872255	24.41586555099321	35.57810079180605	12.542454139383732	0.0	5.969305287951849	4.794537184071822	0.0	0.0	11.336785877934735	6.06636706846161	52.40225258786495	11.835812092322788	44.3323786391919	62.74588595279437	17.306091165886585	0.0	0.0	11.835812092322788	49.01779144357333	34.226301317680736	63.34576685002786	28.747559166419524	18.9474518152002	0.0	28.747559166419524	11.336785877934735	86.22108107048312	28.478851953072063	11.835812092322788	39.87940083203719	41.778265181235575	0.0	0.0	160.83	66.82290882384797	20.11411936859394	0.0	37.25524173497738	28.1893781416588	4.877147193701299	25.556380960489804	18.19910120538483	23.579163975850747	0.0	42.63176658420044	52.56951362771084	1.4641830106325573	14.32268078917269	35.00000396484084	2.000043371516066	-1.0847244519152293	10.691895729485465	-7.164134010332464	0.1710768423558581	2.8627944598667243	0.46875	46.0	3.0	13.0	1.0	4.0	5.0	2.0	1.0	3.0	14.0	3.0	14.0	6.0	0.0	3.0	3.0	8.0	2.752900000000001	155.94339999999977	2.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Mitoxantrone	13.370045223935916	13.370045223935916	0.0093927853369237	-0.5593769620898044	0.1393167780475147	416.2640000000002	444.200884616	172.0	0.2000456390635401	-0.5071541621290547	0.5071541621290547	0.2000456390635401	0.5625	0.96875	1.34375	16.264592558314263	9.809229633443852	2.3739246673480805	-2.246143367405064	2.4177298511959537	-2.284958509866705	6.330664316519549	0.0974986186739947	2.784506956293907	1.9686005898708745	916.8717129663696	23.08721119088101	17.571606289178444	17.571606289178444	15.506437715248111	10.430604966603056	10.430604966603056	7.223513034505341	7.223513034505341	5.086557642035214	5.086557642035214	3.6385925620813215	3.6385925620813215	-3.18	13585988.132704029	23.48242581635176	10.913934593851804	4.833685809447796	184.83151525930165	41.69326399538814	11.49902366656781	0.0	11.566489892729878	0.0	0.0	9.589074368143644	0.0	0.0	0.0	0.0	24.26546827384644	50.64331098484257	35.467569895813824	30.015183947506465	22.941262442097003	0.0	10.633577208012662	0.0	0.0	63.11587957251394	46.51927424063442	11.49902366656781	21.267154416025324	11.374772549367124	11.49902366656781	0.0	84.474901836594	0.0	0.0	31.842880334931625	24.26546827384644	0.0	0.0	163.17999999999998	11.566489892729878	19.802129157825057	0.0	46.966593562381625	50.64331098484257	0.0	12.13273413692322	12.13273413692322	0.0	21.267154416025324	10.213054789681411	0.0	0.0	26.74009044787183	50.56011099839934	0.6779451228251743	-1.8614794913947128	5.741192945400821	0.0	2.808806643564221	0.0	0.3636363636363636	32.0	8.0	10.0	1.0	0.0	1.0	2.0	0.0	2.0	10.0	8.0	10.0	12.0	0.0	0.0	0.0	3.0	-0.1391999999999994	119.96900000000004	2.0	2.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
Dactinomycin___1811	15.18304277792763	15.18304277792763	0.0763030494834777	-1.883873546368781	0.1178611576016293	1168.749999999999	1254.6284746719996	490.0	0.3289624922160518	-0.4583674752986542	0.4583674752986542	0.3289624922160518	0.6111111111111112	1.0333333333333334	1.4444444444444444	16.551544280605466	9.979279205397434	2.4644062089104297	-2.357351827231331	2.3529122972660623	-2.611694909398207	6.103559087852686	-0.163122891680937	0.892951152759362	1.3208241868707518	3416.9750833567773	66.97663336732207	54.13427664163749	54.13427664163749	42.10163029441587	30.52749678305556	30.52749678305556	25.543887943195333	25.543887943195333	17.52323484596421	17.52323484596421	12.277858056588098	12.277858056588098	-8.720000000000002	8.303044351411045e+20	68.7652375195437	27.57194843399904	13.704301230794632	521.8226518603487	70.29115712294384	71.753288121145	11.343267560516685	52.686228226712586	11.814359458703011	11.9386105759037	52.73990902479004	14.573052889090851	0.0	0.0	61.4562646659866	88.67967803527071	46.8436522342309	29.903802069902703	71.42532305351531	87.79751500336083	0.0	55.65059132207541	23.671624184645573	169.31079229667182	60.10338103152124	44.60986767968357	11.454175413722904	32.42961228508805	5.687386274683562	0.0	0.0	220.3062177385082	57.41909774831832	37.519098584026814	126.7635388235419	21.34442225804839	0.0	22.553896272981408	359.98	190.6877604276993	52.73990902479004	9.589074368143644	53.9180273192041	18.40509473754901	9.799819461700956	80.69427259010575	62.3136347972156	0.0	21.267154416025324	24.60852284276284	18.29715262748304	0.0	199.2508969525003	10.681160314999978	3.568276919814764	-12.363301552971892	-7.900671330041046	-1.650609259966071	18.36529106985552	5.5851375916587696	0.6129032258064516	90.0	6.0	28.0	1.0	5.0	6.0	1.0	0.0	1.0	18.0	5.0	28.0	8.0	0.0	4.0	4.0	7.0	0.7256400000000032	325.4772000000006	0.0	0.0	1.0	1.0	0.0	0.0	12.0	12.0	0.0	7.0	4.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	1.0	2.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dactinomycin___1911	15.18304277792763	15.18304277792763	0.0763030494834777	-1.883873546368781	0.1178611576016293	1168.749999999999	1254.6284746719996	490.0	0.3289624922160518	-0.4583674752986542	0.4583674752986542	0.3289624922160518	0.6111111111111112	1.0333333333333334	1.4444444444444444	16.551544280605466	9.979279205397434	2.4644062089104297	-2.357351827231331	2.3529122972660623	-2.611694909398207	6.103559087852686	-0.163122891680937	0.892951152759362	1.3208241868707518	3416.9750833567773	66.97663336732207	54.13427664163749	54.13427664163749	42.10163029441587	30.52749678305556	30.52749678305556	25.543887943195333	25.543887943195333	17.52323484596421	17.52323484596421	12.277858056588098	12.277858056588098	-8.720000000000002	8.303044351411045e+20	68.7652375195437	27.57194843399904	13.704301230794632	521.8226518603487	70.29115712294384	71.753288121145	11.343267560516685	52.686228226712586	11.814359458703011	11.9386105759037	52.73990902479004	14.573052889090851	0.0	0.0	61.4562646659866	88.67967803527071	46.8436522342309	29.903802069902703	71.42532305351531	87.79751500336083	0.0	55.65059132207541	23.671624184645573	169.31079229667182	60.10338103152124	44.60986767968357	11.454175413722904	32.42961228508805	5.687386274683562	0.0	0.0	220.3062177385082	57.41909774831832	37.519098584026814	126.7635388235419	21.34442225804839	0.0	22.553896272981408	359.98	190.6877604276993	52.73990902479004	9.589074368143644	53.9180273192041	18.40509473754901	9.799819461700956	80.69427259010575	62.3136347972156	0.0	21.267154416025324	24.60852284276284	18.29715262748304	0.0	199.2508969525003	10.681160314999978	3.568276919814764	-12.363301552971892	-7.900671330041046	-1.650609259966071	18.36529106985552	5.5851375916587696	0.6129032258064516	90.0	6.0	28.0	1.0	5.0	6.0	1.0	0.0	1.0	18.0	5.0	28.0	8.0	0.0	4.0	4.0	7.0	0.7256400000000032	325.4772000000006	0.0	0.0	1.0	1.0	0.0	0.0	12.0	12.0	0.0	7.0	4.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	1.0	2.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nelarabine	10.045431705089443	10.045431705089443	0.0205153743596195	-1.2345049130763417	0.5056130599451503	282.151	297.10731858	114.0	0.246468524330628	-0.4792780303106493	0.4792780303106493	0.246468524330628	1.380952380952381	2.142857142857143	2.761904761904762	16.562807896524284	10.128492002710196	2.4360539879396	-2.1610225869736563	2.322789594395693	-2.326416935153817	5.771819810752272	-0.0510621279944261	3.005701708233516	2.0748998812312083	661.7365205628685	15.14589989101247	11.118200145751738	11.118200145751738	10.06208060791394	6.22956338279802	6.22956338279802	4.643992410255893	4.643992410255893	3.391394605191402	3.391394605191402	2.345059481480072	2.345059481480072	-2.01	85172.56930621313	13.9496211903352	5.074455413104342	2.083133968590801	118.32464744714628	30.5269755692844	18.31189916324491	17.39177910911886	11.828327617421866	0.0	0.0	4.567099647791355	4.9839785209472085	9.967957041894415	0.0	0.0	0.0	0.0	20.043999580554992	24.793308092122217	17.112217219370486	0.0	19.519035210632985	0.0	24.539800333979777	19.45034698295264	6.3273200747645415	5.879988336435371	10.470530430962237	5.948339280986494	5.879988336435371	0.0	66.86719606419045	4.736862953800049	0.0	6.22790117073487	6.3273200747645415	0.0	11.16387793838399	148.76999999999998	31.14668229849269	10.213054789681411	0.0	11.828327617421866	11.16387793838399	0.0	18.00421726383343	0.0	0.0	14.951935562841626	20.313920779602988	11.922905958679769	0.0	12.059460034013604	28.97113689612923	6.257908005794911	0.1767007327622423	0.0	-2.8965397980179737	-0.4148804799697654	1.4233086506079833	0.5454545454545454	21.0	5.0	10.0	0.0	1.0	1.0	0.0	2.0	2.0	10.0	4.0	10.0	3.0	0.0	1.0	1.0	3.0	-1.9714	69.2968	3.0	3.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vincristine	15.321994065804107	15.321994065804107	0.1552893630434493	-2.531098412712735	0.1310247762677446	768.5239999999999	824.3996439919999	320.0	0.3436305422897213	-0.4963431329927901	0.4963431329927901	0.3436305422897213	0.9666666666666668	1.7333333333333334	2.4166666666666665	16.57711479705114	9.473289556166328	2.8065322839068925	-2.627873369998301	2.680758009024113	-2.811677909629212	5.96318439350242	-0.2279960564117442	3.9248799441539326	1.3790970017416169	2310.1764691569483	42.56997437507694	35.28578239372784	35.28578239372784	28.758719325909148	21.259764842829107	21.259764842829107	18.10572185256905	18.10572185256905	15.501373008289514	15.501373008289514	13.364986680028895	13.364986680028895	-4.76	27977548254752.824	40.63584631061215	14.149039827212606	5.194742988591859	349.30111781884705	39.0443948566793	11.164502302680685	6.103966387748303	12.011146117099807	0.0	17.90791586385555	24.18343101391642	4.794537184071822	0.0	0.0	44.19861581843384	74.24722930994723	78.20125607837056	38.659670538647816	48.338655341168895	40.90832237673628	0.0	14.783797982648164	11.332896515558172	99.51587194343308	58.95308438424595	70.93452509437687	5.749511833283905	9.636772684650529	5.687386274683562	5.749511833283905	0.0	132.7577882637083	50.639540159407	11.332896515558172	75.25960218364138	48.55024262443742	0.0	10.902924932081056	171.17	63.54263694005748	24.59666634189688	4.794537184071822	12.338727669087405	99.495714536519	16.466376423778055	33.153039554373706	6.06636706846161	50.264982886895446	20.850165051109773	18.9474518152002	23.687232057572555	0.0	66.13385202726373	26.25314032557773	-3.150558560276134	-2.064961279668168	9.97370523848882	5.832904069265398	8.161264678568111	4.0900881098746265	0.5652173913043478	60.0	3.0	14.0	1.0	5.0	6.0	2.0	1.0	3.0	12.0	3.0	14.0	8.0	1.0	2.0	3.0	9.0	3.5175000000000027	220.5682999999993	2.0	0.0	0.0	1.0	1.0	0.0	4.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	6.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Venetoclax	13.906068499863752	13.906068499863752	0.0358672918355598	-4.551966160527181	0.0764080971409355	818.0569999999997	867.3180956199999	320.0	0.2931897784676114	-0.4548032789505275	0.4548032789505275	0.2931897784676114	1.0327868852459017	1.8032786885245904	2.557377049180328	35.495693920126726	9.722169686270364	2.305065440968191	-2.390923819451679	2.4339083587631074	-2.468300621244801	7.897102788410262	-0.3836831220862743	3.721909925176548	1.0032092071926542	2563.5382809314583	42.72682862456929	34.285447371989456	35.85787289893563	29.297596635107283	20.665802219668333	22.52692994027195	16.86957252598595	18.988410547867463	11.96822863099511	13.548865425107508	8.400013009129422	9.511855993786977	-5.479999999999999	43762524630358.69	42.22048453336903	17.855789620807272	10.01823709713814	360.02992657502205	24.67440276340412	22.8335871620191	0.0	0.0	21.61785715744265	0.0	19.80876518368787	18.12387036972824	0.0	0.0	43.15425295660625	103.1044971996474	86.90812387592727	21.57908958764552	27.609371124818527	61.20007556234408	0.0	19.589961637196986	11.332896515558172	50.84706598952907	62.69900069935808	117.02705106073569	11.49902366656781	19.675656153108942	17.062158824050687	11.49902366656781	11.600939890232516	86.59845689974429	14.760154107207631	21.447214784323744	61.87302268147711	95.65867997035254	5.022633313741326	16.606505965301793	172.03	31.43665168177809	23.32665243716633	0.0	28.33324611522264	31.15520938899004	86.99050101554423	35.039238260371825	30.46231184545952	18.19910120538483	55.78686850835827	21.074665797832616	41.163265941171446	6.238459066896006	37.09911170299354	16.693683327269152	5.553397832658171	-0.1950024178408707	20.43011666507801	8.130102533447669	10.383275953298511	-4.551966160527181	0.3777777777777777	61.0	3.0	14.0	1.0	2.0	3.0	3.0	2.0	5.0	11.0	3.0	16.0	13.0	0.0	2.0	2.0	8.0	8.659900000000006	237.04779999999937	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Osimertinib	12.222602682564595	12.222602682564595	0.2985375009821398	-0.2985375009821398	0.3105348061023151	466.3550000000003	499.2695732960001	192.0	0.2473222348445775	-0.4944952223233742	0.4944952223233742	0.2473222348445775	1.135135135135135	1.9189189189189189	2.6486486486486487	16.466466168236828	10.114195491021098	2.170156960509225	-2.2551417792361814	2.379664769598471	-2.28915495267355	6.019601765311839	-0.1114299251399245	3.237234554675035	1.7065918885507303	1427.5756477173193	26.52636877963644	21.947387593883413	21.947387593883413	17.799264050931818	11.961896098355965	11.961896098355965	9.049163503309536	9.049163503309536	6.129909869664962	6.129909869664962	4.140986971863572	4.140986971863572	-4.37	201258419.0513093	25.714839198898407	11.132403403828905	5.727560753255412	216.93996108181824	29.73735927130502	5.749511833283905	0.0	11.855519010338	0.0	0.0	4.794537184071822	9.967957041894415	0.0	0.0	24.778036888983326	38.37046527757309	62.11128741264534	29.86588436017668	9.53140013787187	39.82060276646975	0.0	19.43496642053625	7.04767198267719	0.0	56.875813239997385	67.5132124128898	17.00689131982936	20.27034989266319	23.01049810503718	5.749511833283905	0.0	66.68447245102199	11.842209166749011	0.0	0.0	67.5132124128898	0.0	22.16030441862652	87.55	0.0	4.794537184071822	0.0	5.907179729351506	23.07262366363752	40.93720350513522	6.076020106833881	13.30664111289061	58.5225232730168	54.89298823058698	9.720841474747257	7.7911168538880755	0.0	25.609090225395967	7.310944152499818	5.0239840723529605	0.7161966137253699	13.829160643744574	5.040728545006802	5.191820419380108	9.65362514067299	0.25	37.0	2.0	9.0	0.0	0.0	0.0	2.0	2.0	4.0	8.0	2.0	9.0	10.0	0.0	0.0	0.0	4.0	4.509800000000003	150.87239999999974	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vinorelbine	15.171731877595493	15.171731877595493	0.0284143406602543	-2.2744897120699434	0.1956898904603122	724.515	778.3941646879999	302.0	0.3436112263225902	-0.4963433573515331	0.4963433573515331	0.3436112263225902	1.0	1.7719298245614037	2.473684210526316	16.576917900689338	9.473343544043486	2.8012290554525063	-2.630559975305665	2.679745506663904	-2.8098628312826444	5.946731439624405	-0.228128437485713	3.865300514050016	1.3697089390408743	2247.9699696105645	40.23311108189347	34.01610694539093	34.01610694539093	27.38479922306013	20.34967727730742	20.34967727730742	17.178958141086873	17.178958141086873	14.759818858047543	14.759818858047543	12.84476661357208	12.84476661357208	-4.65	7495124316908.953	37.90033363100775	13.188750570201028	4.80371045684897	333.2908168200264	33.937867461838586	11.164502302680685	6.103966387748303	5.601050810983688	0.0	17.90791586385555	19.3888938298446	4.794537184071822	0.0	0.0	55.84774045533699	61.40558606409522	90.93631433573132	27.37123345298056	38.43759076225636	34.49822707062016	0.0	14.783797982648164	11.332896515558172	87.61793429250997	59.45599996101056	82.58364973128002	5.749511833283905	9.636772684650529	5.687386274683562	5.749511833283905	0.0	116.14303032853242	45.968937758321744	11.332896515558172	68.83878056071536	60.19936726134057	0.0	10.902924932081056	133.87	45.93044001197398	14.69560176298435	4.794537184071822	17.929052163261204	50.20969741149666	52.92147661975823	26.71643681231496	7.109797541277533	37.07042011860312	58.13469670822526	18.9474518152002	23.885237508424268	0.0	53.11960515592329	14.35138681389486	1.0481408140075348	-1.3108556147384665	11.15248664118315	7.67191080620672	9.19119204355776	6.224229164874214	0.5333333333333333	57.0	2.0	12.0	1.0	5.0	6.0	2.0	1.0	3.0	11.0	2.0	12.0	7.0	1.0	1.0	2.0	9.0	4.753600000000004	214.07749999999936	1.0	0.0	0.0	1.0	1.0	0.0	3.0	3.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	6.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
